# time = 60
# Grid Points = 1024
                 # mixf_00                 # mixf_01                 # mixf_02
   2.5000000000e-01   3.3659627560e-01   3.9426032197e-01
   2.5000000000e-01   3.3659627560e-01   3.9426032197e-01
   2.5000000000e-01   3.3659627560e-01   3.9426032197e-01
   2.5000000000e-01   3.3659627560e-01   3.9426032197e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   2.2102598426e-01   2.2685403648e-01
   2.5000000000e-01   1.9878882210e-01   2.4235731183e-01
   2.5000000000e-01   1.9878882210e-01   2.4235731183e-01
   2.5000000000e-01   1.9878882210e-01   2.4235731183e-01
   2.5000000000e-01   1.9878882210e-01   2.4235731183e-01
   2.5000000000e-01   1.9878882210e-01   2.4557627320e-01
   2.5000000000e-01   1.9878882210e-01   2.4557627320e-01
   2.5000000000e-01   1.9878882210e-01   2.4557627320e-01
   2.5000000000e-01   1.9878882210e-01   2.4557627320e-01
   2.5000000000e-01   2.1816305310e-01   2.2607754322e-01
   2.5000000000e-01   2.1816305310e-01   2.2607754322e-01
   2.5000000000e-01   2.1816305310e-01   2.2607754322e-01
   2.5000000000e-01   2.1816305310e-01   2.2607754322e-01
   2.5000000000e-01   2.1816305310e-01   2.2607754322e-01
   2.5000000000e-01   2.1816305310e-01   2.2607754322e-01
   2.5000000000e-01   2.1816305310e-01   1.9203102001e-01
   2.5000000000e-01   2.1816305310e-01   1.9203102001e-01
   2.5000000000e-01   2.1816305310e-01   1.4995496126e-01
   2.5000000000e-01   2.1816305310e-01   1.4995496126e-01
   2.5000000000e-01   2.1816305310e-01   1.9203102001e-01
   2.5000000000e-01   2.1816305310e-01   1.9203102001e-01
   2.5000000000e-01   2.1816305310e-01   2.2280228602e-01
   2.5000000000e-01   2.1816305310e-01   2.2280228602e-01
   2.5000000000e-01   2.1816305310e-01   2.2280228602e-01
